,POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y,MORNING_HOURS,EVENING_HOURS
5950,605,2020-06-10,3,C,0,1,0,2,3,9,14,31,43,26,28,37,23,33,25,19,22,13,7,3,2,3,3,0,347,ANTONIUSHAFF,N18,Antoniushaff <-> Clervaux deux sens ,Antoniushaff,Clervaux,63494.12,126016.06,100,42
5951,610,2020-06-10,3,C,5,6,12,9,18,34,94,113,107,149,117,125,122,121,128,124,108,64,46,34,26,19,11,8,1600,DICKT,N7,Hosingen <-> Hoscheid deux sens ,Hosingen,Hoscheid,74344.13,114997.33,369,218
5952,708,2020-06-10,3,C,1,1,0,1,4,7,21,29,32,33,21,27,22,26,21,14,25,14,6,6,4,2,6,1,324,MERTZIG,N21,Feulen <-> Mertzig deux sens ,Feulen,Mertzig,68947.51,100496.57,94,45
5953,710,2020-06-10,3,C,10,8,7,12,25,43,135,165,198,200,204,172,174,174,171,174,142,72,41,31,27,19,18,8,2230,ETTELBRUCK CONT.,B7,Friedhaff <-> Ettelbruck deux sens ,Friedhaff,Ettelbruck,75172.06,100627.21,563,255
5954,711,2020-06-10,3,C,2,0,1,0,1,8,25,42,40,32,35,33,21,27,23,49,32,26,21,12,9,6,6,4,455,SCHIEREN,N7,Ettelbruck <-> Colmar deux sens ,Ettelbruck,Colmar,74927.53,100060.695,114,79
5955,712,2020-06-10,3,C,0,0,0,0,1,9,15,47,29,22,36,20,19,43,29,16,12,27,14,13,2,2,1,1,358,WARKEN,CR348,Buerden <-> Ettelbruck deux sens ,Buerden,Ettelbruck,74576.27,102224.555,98,53
5956,724,2020-06-10,3,C,0,0,0,1,3,10,21,43,35,38,32,30,27,30,32,32,28,20,9,9,10,7,4,5,426,MEDERNACH-LAROCHETTE,N14,Larochette <-> Medernach deux sens ,Larochette,Medernach,83536.74,96383.305,116,57
5957,805,2020-06-10,3,C,0,0,0,0,4,7,21,57,41,23,33,26,46,27,35,34,23,22,11,8,6,5,3,2,434,REDANGE,N22,Reichlange <-> Redange deux sens ,Reichlange,Redange,62433.26,93397.71,121,56
5958,807,2020-06-10,3,C,0,0,1,2,6,7,26,58,48,49,51,46,44,48,38,42,32,24,12,11,7,3,2,2,559,REICHLANGE,N12,Reichlange <-> Bettborn deux sens ,Reichlange,Bettborn,62549.984,93523.484,155,68
5959,809,2020-06-10,3,C,0,0,0,0,3,2,7,12,18,16,21,14,18,22,18,13,19,10,5,4,6,0,1,0,209,REICHLANGE,N23,Reichlange <-> Rambrouch deux sens ,Reichlange,Rambrouch,62256.12,93684.695,46,34
5960,811,2020-06-10,3,C,0,0,0,1,2,4,16,28,20,28,30,19,13,21,21,21,20,7,6,4,4,5,2,1,273,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,64934.914,91119.266,76,33
5961,813,2020-06-10,3,C,0,0,0,2,0,2,10,19,13,23,19,14,9,15,15,20,19,9,2,4,3,3,2,0,203,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,65143.75,91246.97,55,30
5962,816,2020-06-10,3,C,0,0,0,2,5,10,34,61,58,47,39,43,36,51,50,43,45,27,14,14,7,4,3,0,593,RIPPWEILER,N12,Reichlange <-> Saeul deux sens ,Reichlange,Saeul,65140.598,91118.45,166,86
5963,818,2020-06-10,3,C,0,0,0,0,1,5,19,39,24,39,30,25,28,26,43,24,26,15,11,13,9,2,4,1,384,SAEUL,N12,Tuntange <-> Saeul deux sens ,Tuntange,Saeul,68143.06,87308.63,102,52
5964,820,2020-06-10,3,C,0,0,0,0,3,8,20,34,43,28,28,22,22,27,24,25,27,22,13,8,4,1,2,4,365,RIESENHOF,N23,Martelange <-> Koetschette deux sens ,Martelange,Koetschette,54420.99,100762.33,105,62
5965,822,2020-06-10,3,C,0,0,0,1,0,1,9,18,20,21,20,21,14,15,19,27,19,12,4,5,2,0,1,0,229,GROSBOUS,N12,Grosbous <-> Hierheck deux sens ,Grosbous,Hierheck,65234.676,99642.78,59,35
5966,902,2020-06-10,3,C,1,1,0,0,4,4,17,35,48,32,37,42,22,34,33,21,22,22,21,12,4,0,1,1,414,CLERVAUX,N18,Marnach <-> Antoniushof deux sens ,Marnach,Antoniushof,69742.12,124931.14,115,65
5967,905,2020-06-10,3,C,2,1,0,7,9,26,64,84,118,96,85,91,63,70,78,69,55,55,36,21,14,12,9,1,1066,NIEDERFEULEN,N15,Feulen <-> Ettelbruck deux sens ,Feulen,Ettelbruck,72442.53,101794.555,298,146
5968,908,2020-06-10,3,C,4,1,1,0,5,15,38,56,55,72,53,46,47,53,45,34,22,21,21,20,15,10,10,4,648,BETTEMBOURG,N13,Bettembourg <-> Fennange deux sens ,Bettembourg,Fennange,74808.01,64802.297,183,64
5969,909,2020-06-10,3,C,0,1,1,1,4,11,31,32,43,37,41,38,31,40,41,22,21,28,14,8,4,7,4,3,463,TETANGE,N33,Rumelange <-> Kayl deux sens ,Rumelange,Kayl,70816.64,60129.043,112,63
5970,923,2020-06-10,3,C,1,1,0,4,9,16,37,59,85,73,76,56,47,63,65,52,45,34,23,17,6,5,5,1,780,HEISCHTERGRONN,N15,Wiltz <-> Heischtergronn deux sens ,Wiltz,Heischtergronn,64322.06,108502.195,217,102
5971,926,2020-06-10,3,C,2,0,0,0,1,14,25,44,35,41,43,39,32,44,19,27,18,12,10,17,12,14,11,9,469,ESCH-ALZETTE,N4,Lallange <-> Esch-Alzette deux sens ,Lallange,Esch-Alzette,66852.0,62961.0,120,40
5972,927,2020-06-10,3,C,0,2,0,1,2,6,27,47,50,42,39,38,15,40,42,29,26,21,5,4,3,1,1,1,442,WICKRANGE,N13,Wickrange <-> Pontpierre deux sens ,Wickrange,Pontpierre,69445.73,67176.516,139,52
5973,928,2020-06-10,3,C,0,0,1,0,1,8,16,26,24,32,22,12,15,24,22,17,19,16,14,13,7,1,3,4,297,BELVAUX,N31,Belvaux <-> Differdange deux sens ,Belvaux,Differdange,62411.56,64443.49,82,49
5974,939,2020-06-10,3,C,7,6,10,9,19,43,103,116,117,136,120,113,113,110,90,103,104,75,49,35,34,10,10,7,1539,HOSINGEN,N7,Dorscheid <-> Hosingen deux sens ,Dorscheid,Hosingen,74532.484,120637.63,369,228
5975,941,2020-06-10,3,C,0,1,0,2,9,9,15,30,49,23,35,45,24,38,26,29,23,21,14,4,2,4,2,2,407,ALLERBORN,N20,Féitsch <-> Allerborn deux sens ,Féitsch,Allerborn,59769.207,122546.0,102,58
5976,942,2020-06-10,3,C,1,3,0,3,6,12,33,51,67,38,60,71,53,50,38,38,30,27,17,5,3,4,2,2,614,HAMIVILLE,N12,Hamiville <-> Féitsch deux sens ,Hamiville,Féitsch,60364.152,123320.05,156,74
5977,943,2020-06-10,3,C,1,0,0,0,1,9,30,50,64,52,45,48,30,35,31,33,28,25,24,12,3,4,1,2,528,MAISON SCHUMAN,N26,Wiltz <-> Maison Schuman deux sens ,Wiltz,Maison Schuman,59479.574,112602.12,166,77
5978,944,2020-06-10,3,C,1,2,0,2,2,6,25,26,34,32,36,36,28,27,27,19,35,22,10,3,2,5,1,1,382,EMESCHBAACH,N12,Asselborn <-> Antoniushaff deux sens ,Asselborn,Antoniushaff,64769.258,128659.93,92,67
5979,946,2020-06-10,3,C,7,4,9,7,12,42,96,108,85,108,106,121,102,111,95,88,86,54,45,32,26,11,9,9,1373,FISCHBACH,N7,Heinerscheid <-> Marbourg deux sens ,Heinerscheid,Marbourg,72984.695,126355.57,301,185
5980,1111,2020-06-10,3,C,0,2,1,1,2,11,23,31,21,33,20,33,26,27,32,31,28,13,12,9,7,8,3,1,375,ECHTERNACH,N10,Echternach <-> Bollendorf deux sens ,Echternach,Bollendorf,96674.516,98391.53,85,53
5981,1113,2020-06-10,3,C,0,0,0,0,0,3,6,10,17,11,16,13,11,10,11,13,13,9,2,2,3,2,0,0,152,CHRISTNACH,CR118,Christnach <-> Consdorf deux sens ,Christnach,Consdorf,87978.6,94792.87,38,24
5982,1114,2020-06-10,3,C,0,0,1,1,3,5,8,18,16,17,18,27,9,22,16,16,10,12,6,5,1,0,1,1,213,PAFEBIERG,CR141,Osweiler <-> Mompach deux sens ,Osweiler,Mompach,100631.55,93911.984,51,28
5983,1117,2020-06-10,3,C,6,4,1,8,11,23,59,73,83,71,78,67,81,66,63,59,36,33,28,18,20,5,5,2,900,ECHTERNACH,N11,Echternach <-> Luxembourg deux sens ,Echternach,Luxembourg,97290.05,96950.62,227,97
5984,1119,2020-06-10,3,C,1,2,0,0,0,0,2,9,8,11,13,12,8,23,10,7,5,5,4,3,4,1,1,1,130,STEINHEIM,N10,Echternach <-> Wasserbillig deux sens ,Echternach,Wasserbillig,101849.56,98546.32,28,14
5985,1202,2020-06-10,3,C,1,0,0,1,1,6,23,47,30,26,34,23,30,35,28,30,14,17,14,13,6,6,6,3,394,JUNGLINSTER,N11,Junglinster <-> Gonderange deux sens ,Junglinster,Gonderange,85771.23,85499.0,103,45
5986,1204,2020-06-10,3,C,10,3,1,5,15,27,76,92,96,104,92,102,86,95,78,74,49,43,16,25,16,14,10,4,1133,GONDERANGE,N11,Gonderange <-> Junglinster deux sens ,Gonderange,Junglinster,85287.734,84159.34,292,108
5987,1206,2020-06-10,3,C,0,0,0,0,0,0,2,7,4,7,4,11,6,6,5,4,3,3,2,2,4,2,2,1,75,EISENBORN,CR119,Staffelstein <-> Eisenborn deux sens ,Staffelstein,Eisenborn,81117.0,83990.0,18,8
5988,1207,2020-06-10,3,C,0,0,1,1,0,6,24,40,27,26,27,24,29,37,27,15,26,21,14,13,6,5,6,2,377,JUNGLINSTER,N11,Graulinster <-> Junglinster deux sens ,Graulinster,Junglinster,87152.0,87021.0,93,61
5989,1208,2020-06-10,3,C,1,0,1,0,0,8,13,18,20,18,22,15,15,22,13,14,12,9,6,6,7,2,4,1,227,JUNGLINSTER,CR121,Junglinster <-> Blumenthal deux sens ,Junglinster,Blumenthal,87126.0,87227.0,56,27
5990,1209,2020-06-10,3,C,8,4,1,4,11,23,46,69,70,70,56,70,77,61,55,42,33,26,13,14,14,9,5,2,783,JUNGLINSTER,N11,Junglinster <-> Gonderange deux sens ,Junglinster,Gonderange,85689.0,85250.0,209,72
5991,1210,2020-06-10,3,C,9,3,1,4,16,27,85,94,86,92,71,62,83,66,59,53,57,48,28,20,16,11,7,2,1000,JUNGLINSTER,N11,Gonderange <-> Graulinster deux sens ,Gonderange,Graulinster,86181.0,85345.0,272,133
5992,1211,2020-06-10,3,C,0,0,0,0,0,1,4,16,11,10,9,8,6,11,13,10,17,4,2,1,1,0,3,0,127,GODBRANGE,CR129,Junglinster <-> Godbrange deux sens ,Junglinster,Godbrange,84952.0,88911.0,37,23
5993,1223,2020-06-10,3,C,0,1,1,0,2,3,35,53,37,47,31,37,38,36,34,25,23,20,19,13,6,3,3,1,468,MACHTUM,N10,Grevenmacher <-> Remich deux sens ,Grevenmacher,Remich,98652.9,81359.82,137,62
5994,1229,2020-06-10,3,C,1,0,0,0,0,7,15,24,32,16,20,22,22,26,26,20,17,7,10,4,6,1,0,1,277,BIWER,N14,Wecker <-> Boudlerbach deux sens ,Wecker,Boudlerbach,94591.47,85866.375,72,34
5995,1230,2020-06-10,3,C,2,3,22,0,5,3,27,56,40,41,27,32,27,39,24,30,20,18,17,12,7,4,3,1,460,NIEDERANVEN,N1,Niederanven <-> Senningerberg deux sens ,Niederanven,Senningerberg,85068.016,79222.9,137,55
5996,1231,2020-06-10,3,C,0,2,5,2,0,5,15,39,29,18,30,36,20,27,33,20,22,13,8,10,6,1,2,6,349,BERG,N1,Wecker <-> Roodt-sur-Syre deux sens ,Wecker,Roodt-sur-Syre,93813.984,83089.69,86,43
5997,1232,2020-06-10,3,C,2,3,4,3,5,23,50,69,76,54,60,64,46,55,58,49,49,24,25,12,8,6,4,4,753,GREVENMACHER,N1,Grevenmacher <-> Potaschberg A1 deux sens ,Grevenmacher,Potaschberg A1,99073.95,82634.05,199,98
5998,1250,2020-06-10,3,C,2,3,0,0,2,4,15,22,23,20,21,18,21,27,18,20,14,8,5,7,4,4,2,2,262,MOERSDORF,N10,Wasserbillig <-> Born deux sens ,Wasserbillig,Born,104024.4,89718.56,65,27
5999,1300,2020-06-10,3,C,8,10,7,11,33,43,152,207,228,206,195,167,175,159,194,153,236,74,41,35,32,15,11,15,2407,LORENTZWEILER,A7,Mersch <-> Luxembourg deux sens ,Mersch,Luxembourg,76556.0,85983.0,641,351
6000,1314,2020-06-10,3,C,0,0,2,0,1,6,17,32,31,26,31,21,21,44,21,27,17,13,15,4,6,1,3,1,340,DALHEIM,N13,Filsdorf <-> Bous deux sens ,Filsdorf,Bous,86768.91,67154.63,89,45
6001,1410,2020-06-10,3,C,113,128,120,127,283,501,735,750,735,754,645,648,674,711,733,782,795,582,463,476,330,362,191,143,11781,BETTEMBOURG,A3,Croix de Bettembourg <-> Luxembourg deux sens ,Croix de Bettembourg,Luxembourg,76227.07,64532.98,2239,1840
6002,1414,2020-06-10,3,C,99,70,68,112,206,548,629,554,638,540,481,514,509,576,638,706,688,510,353,328,230,326,335,157,9815,FRANCE Frontière,A3,France <-> Luxembourg deux sens ,France,Luxembourg,76415.195,60861.355,1732,1551
6003,1430,2020-06-10,3,C,56,55,45,70,94,172,246,279,287,303,292,290,294,281,267,273,239,211,212,151,103,79,58,62,4419,POTASCHBIERG,A1,Aire de Wasserbillig <-> Echangeur Munsbach deux sens ,Aire de Wasserbillig,Echangeur Munsbach,98204.266,83303.73,869,662
6004,1432,2020-06-10,3,C,69,66,57,92,122,248,415,477,477,429,420,419,429,393,507,739,441,421,0,227,146,110,78,75,6857,ALLEMAGNE Frontière,A1,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,103675.21,88574.78,1383,862
6005,1433,2020-06-10,3,C,56,45,42,85,115,171,269,346,352,321,295,323,285,290,276,289,274,239,225,159,134,84,68,56,4799,FINDEL,A1,Muensbach <-> Senningerberg deux sens ,Muensbach,Senningerberg,84816.99,78195.62,1019,738
6006,1441,2020-06-10,3,C,15,7,10,19,49,150,285,300,342,353,289,273,259,304,267,237,158,109,67,55,40,29,14,13,3644,AESSEN,A13,Sanem <-> Lankelz deux sens ,Sanem,Lankelz,63022.316,66426.78,995,334
6007,1448,2020-06-10,3,C,34,26,31,32,45,120,183,210,220,218,176,200,198,187,212,208,167,173,131,93,88,62,46,26,3086,TUNNEL MARKUSBIERG,A13,Allemagne <-> Frisange deux sens ,Allemagne,Frisange,94038.67,60374.227,648,471
6008,1483,2020-06-10,3,C,7,8,6,13,29,39,116,143,187,148,173,138,141,142,143,190,134,71,32,36,25,15,9,13,1958,LORENTZWEILER échangeur,A7,T. Grouft <-> T. Gosseldange deux sens ,T. Grouft,T. Gosseldange,77829.83,85801.0,478,237
6009,1486,2020-06-10,3,C,14,13,13,18,40,77,231,291,297,280,278,256,237,255,239,222,195,132,65,59,37,27,17,21,3314,GRENGEWALD,A7,Ech. Waldhof <-> Ech. Kirchberg deux sens ,Ech. Waldhof,Ech. Kirchberg,81368.125,79165.42,868,392
6010,1487,2020-06-10,3,C,8,8,6,8,24,45,127,165,181,182,165,139,148,146,155,138,110,83,47,39,31,20,8,14,1997,STAFFELSTEIN,A7,Ech. Waldhof <-> Ech. Lorentzweiler deux sens ,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8,528,240
6011,17563,2020-06-10,3,C,2,0,0,3,7,10,16,19,23,19,16,13,11,19,18,11,6,9,8,5,3,4,0,6,228,BELVAUX,B40,France <-> Esch deux sens ,France,Esch,63849.78,63148.72,61,23
6012,2,2020-06-11,3,C,8,9,7,3,12,46,71,88,60,57,64,56,88,61,57,58,70,61,31,32,19,8,5,4,975,WEMPERHARDT Frontière,N12,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,71763.83,135930.69,205,162
6013,7,2020-06-11,3,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASSERBILLIG Frontière,N1,Allemagne <-> Wasserbillig deux sens ,Allemagne,Wasserbillig,104390.6,86705.04,0,0
6014,10,2020-06-11,3,C,0,1,0,2,1,7,26,22,20,11,16,17,8,14,12,9,16,18,11,4,4,1,2,1,223,REMICH Frontière,N2,Allemagne <-> Remich deux sens ,Allemagne,Remich,94650.09,67632.38,53,45
6015,11,2020-06-11,3,C,0,0,0,0,2,2,8,4,7,6,3,4,2,7,4,5,7,2,5,3,2,0,0,0,73,WORMELDANGE Frontière,CR122B,Wormeldange <-> Allemagne deux sens ,Wormeldange,Allemagne,96998.64,74772.195,17,14
6016,12,2020-06-11,3,C,0,3,1,2,4,3,4,5,9,13,15,16,11,11,8,6,6,7,6,3,6,1,0,4,144,SCHENGEN Frontière,N10,Allemagne <-> Schengen deux sens ,Allemagne,Schengen,94452.04,59671.875,27,19
6017,15,2020-06-11,3,C,0,0,0,0,0,1,5,6,3,6,3,2,5,3,3,4,4,3,3,1,2,0,0,0,54,DUDELANGE Frontière,CR184,France <-> Luxembourg deux sens ,France,Luxembourg,73685.16,58403.06,15,10
6018,16,2020-06-11,3,C,0,0,0,1,4,13,21,16,11,11,9,6,8,8,10,4,11,13,15,6,7,3,3,2,182,ESCH-ALZETTE Frontière,N4,France <-> Esch/Alzette deux sens ,France,Esch/Alzette,65661.805,61457.156,38,39
6019,18,2020-06-11,3,C,30,18,20,20,40,49,81,87,110,126,102,109,99,128,126,61,135,91,96,53,51,24,35,26,1717,RODANGE Frontière Belgique,N5F,Belgique <-> Rodange deux sens ,Belgique,Rodange,54827.676,68064.97,323,322
6020,20,2020-06-11,3,C,0,0,0,0,1,2,11,16,11,15,7,9,7,4,8,8,8,1,5,7,3,1,0,0,124,STEINFORT Frontière,N6,Belgique <-> Steinfort deux sens ,Belgique,Steinfort,60990.77,80497.3,42,14
6021,21,2020-06-11,3,C,4,2,5,12,14,20,42,67,75,51,38,39,44,44,36,39,39,26,19,13,10,7,8,4,658,CAP,N6,Windhof <-> Capellen deux sens ,Windhof,Capellen,65806.37,79096.31,193,84
6022,24,2020-06-11,3,C,0,0,0,0,0,10,13,23,16,23,26,18,18,23,13,12,15,15,15,13,8,4,5,3,273,RODANGE,N5,France <-> Rodange deux sens ,France,Rodange,55248.91,68011.25,62,45
6023,25,2020-06-11,3,C,1,0,1,2,0,24,34,27,21,32,16,18,19,19,19,18,18,17,10,6,3,5,0,2,312,PETANGE,N5b,Pétange <-> Athus deux sens ,Pétange,Athus,57345.37,69400.0,80,45
6024,26,2020-06-11,3,C,9,11,13,23,35,107,148,212,239,256,233,222,189,196,172,161,168,86,73,36,34,25,11,20,2679,PETANGE,N31,Lamadelaine <-> Biff deux sens ,Lamadelaine,Biff,58072.58,69260.56,707,327
6025,27,2020-06-11,3,C,0,0,0,0,0,0,0,0,0,0,1,3,7,1,3,7,4,4,0,0,0,0,1,0,31,VIANDEN Frontière,N17A,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,84055.21,110409.38,0,8
6026,29,2020-06-11,3,C,4,6,6,5,6,12,19,19,9,19,14,19,8,15,8,13,15,14,12,13,7,2,3,1,249,GREVENMACHER Frontière,N10A,Allemagne <-> Grevenmacher deux sens ,Allemagne,Grevenmacher,99794.3,82493.125,47,41
6027,30,2020-06-11,3,C,1,2,0,2,2,13,29,43,58,38,31,40,28,36,52,33,30,13,14,11,6,5,7,3,497,FRISANGE Frontière,N3,France <-> Frisange deux sens ,France,Frisange,81513.98,64407.594,139,57
6028,58,2020-06-11,3,C,0,0,0,0,1,3,4,12,11,14,10,11,7,5,13,13,12,7,9,5,3,4,1,1,146,FRISANGE,N3,Frisange <-> France deux sens ,Frisange,France,81808.0,63523.0,37,28
6029,202,2020-06-11,3,C,0,0,0,1,0,4,23,50,39,33,37,32,26,37,30,44,36,19,12,7,5,2,4,2,443,QUATRE-VENTS,N12,Dondelange <-> Quatre-Vents deux sens ,Dondelange,Quatre-Vents,70927.0,82759.0,122,67
6030,203,2020-06-11,3,C,2,1,0,0,0,6,18,43,33,30,22,21,19,32,23,25,21,16,10,10,11,3,7,5,358,QUATRE-VENTS,N12,Kopstal <-> Quatre-Vents deux sens ,Kopstal,Quatre-Vents,71158.0,82433.0,106,47
6031,291,2020-06-11,3,C,0,0,0,0,0,1,10,14,12,15,8,8,8,12,8,8,7,12,7,8,6,6,7,4,161,Belvaux,CR191a,Belvaux <-> Esch-Belval deux sens ,Belvaux,Esch-Belval,63394.766,62919.67,41,26
6032,304,2020-06-11,3,C,6,0,4,2,17,31,69,105,105,88,80,68,69,85,48,64,59,34,18,22,15,11,9,5,1014,SPRINKANGE,N5,Schouweiler <-> Dippach deux sens ,Schouweiler,Dippach,65600.78,72448.55,298,111
6033,326,2020-06-11,3,C,1,0,2,1,1,11,27,47,27,44,40,41,44,53,44,48,34,25,19,13,8,6,5,3,544,FRISANGE,N13,Aspelt <-> Frisange deux sens ,Aspelt,Frisange,82407.0,64695.0,118,78
6034,327,2020-06-11,3,C,0,0,2,0,5,15,26,43,35,38,38,33,32,46,39,32,28,17,11,6,3,2,2,2,455,HELLANGE,N13,Rond-point Hellange <-> Hellange deux sens ,Rond-point Hellange,Hellange,77896.0,63437.0,116,56
6035,328,2020-06-11,3,C,4,2,8,10,18,42,110,100,106,115,101,106,94,113,115,91,94,51,45,34,8,11,5,9,1392,HELLANGE,N13B,Rond-point Hellange <-> A13 deux sens ,Rond-point Hellange,A13,77423.0,63289.0,321,190
6036,345,2020-06-11,3,C,2,0,0,3,5,10,34,43,42,29,29,38,20,25,28,14,21,12,8,6,4,3,1,0,377,BETTEMBOURG,N31,Bettembourg <-> Luxembourg deux sens ,Bettembourg,Luxembourg,75075.93,65482.97,114,41
6037,390,2020-06-11,3,C,2,0,0,0,0,2,14,27,24,25,20,21,21,30,22,14,18,17,13,12,6,4,5,4,301,SIEWEBUREN,N12,Siewebueren <-> Bridel deux sens ,Siewebueren,Bridel,74099.87,77610.51,76,48
6038,400,2020-06-11,3,C,3,0,0,3,9,23,59,102,85,72,74,61,63,69,64,52,56,48,45,31,29,25,17,14,1004,BONNEVOIE,N2,Pulvermuehl/Hamm <-> Luxembourg Gare deux sens ,Pulvermuehl/Hamm,Luxembourg Gare,78434.0,74849.0,259,149
6039,401,2020-06-11,3,C,4,1,1,1,5,16,40,93,66,61,63,58,54,78,53,36,28,29,25,18,14,12,14,11,781,HEISDORF,N7,Bofferdange <-> Helmsange deux sens ,Bofferdange,Helmsange,77717.0,82009.0,220,82
6040,403,2020-06-11,3,C,2,1,0,2,5,9,24,60,51,43,43,48,32,47,40,36,20,20,7,11,5,7,5,4,522,DOMMELDANGE,N11,Waldhof <-> Eich deux sens ,Waldhof,Eich,78558.0,78125.0,154,47
6041,406,2020-06-11,3,C,2,2,1,2,11,10,27,56,63,57,45,52,35,57,40,49,37,22,8,5,2,3,3,1,590,SCHOENFELS,CR102,Mersch <-> Schoenfels deux sens ,Mersch,Schoenfels,74880.55,88877.625,176,67
6042,407,2020-06-11,3,C,1,0,0,1,5,24,49,66,77,63,47,48,61,53,44,38,51,34,24,20,15,13,13,9,756,HELFENT,N5,Dippach <-> Luxembourg deux sens ,Dippach,Luxembourg,72102.234,73862.96,206,109
6043,413,2020-06-11,3,C,3,0,2,7,12,23,49,79,59,45,42,49,50,44,38,31,35,27,22,20,17,12,16,8,690,MAMER ,N6,Mamer <-> Strassen deux sens ,Mamer,Strassen,70278.65,76882.81,183,84
6044,414,2020-06-11,3,C,3,1,3,4,8,14,60,79,88,66,61,70,47,76,54,55,43,26,11,11,11,7,6,4,808,KEHLEN,CR102,Kehlen <-> Quatre-Vents deux sens ,Kehlen,Quatre-Vents,70521.94,81870.375,233,80
6045,415,2020-06-11,3,C,1,0,1,0,1,9,24,49,37,50,35,37,31,39,44,12,10,14,5,2,3,0,0,0,404,BIERGERKRAIZ,CR181,Bereldange <-> Biergerkraiz deux sens ,Bereldange,Biergerkraiz,75254.0,79109.0,136,29
6046,416,2020-06-11,3,C,3,1,1,0,1,19,36,94,85,94,72,68,57,88,95,52,27,17,7,2,6,3,6,3,837,BRIDEL,CR181,Bridel <-> Strassen deux sens ,Bridel,Strassen,73359.48,79379.484,273,51
6047,417,2020-06-11,3,C,2,3,1,1,7,10,18,43,54,48,36,38,35,43,31,36,34,14,5,2,1,3,1,1,467,KEISPELT,CR102,Schoenfels <-> Keispelt deux sens ,Schoenfels,Keispelt,73021.0,84742.0,145,53
6048,419,2020-06-11,3,C,1,1,1,0,1,2,13,17,21,11,7,7,10,13,11,5,9,8,5,4,2,2,2,0,153,KOPSTAL,CR101,Schoenfels <-> Kopstal deux sens ,Schoenfels,Kopstal,73115.695,81557.31,49,22
6049,420,2020-06-11,3,C,2,2,1,5,9,15,29,55,46,38,35,30,40,46,24,27,20,11,11,10,9,5,4,3,477,BERTRANGE,N34,Bertrange <-> Z.I. Bourmicht deux sens ,Bertrange,Z.I. Bourmicht,72823.914,75351.734,139,42
6050,421,2020-06-11,3,C,0,1,0,0,0,2,6,7,6,2,0,3,3,10,2,4,4,3,0,1,3,0,1,1,59,KOPSTAL,CR101,Kopstal <-> Mamer deux sens ,Kopstal,Mamer,72678.195,80365.27,15,7
6051,422,2020-06-11,3,C,1,0,0,0,0,0,7,9,16,10,15,10,8,9,3,13,8,4,0,3,0,2,1,1,120,ITZIG,CR159,Itzig <-> Sandweiler deux sens ,Itzig,Sandweiler,80435.78,72686.32,35,12
6052,424,2020-06-11,3,C,1,0,1,0,0,1,4,5,12,3,0,6,9,4,1,3,3,0,0,1,1,0,2,0,57,CONTERN,CR226,Syren <-> Contern deux sens ,Syren,Contern,84006.48,71656.95,20,3
6053,426,2020-06-11,3,C,4,0,0,1,5,12,14,52,39,39,36,28,30,34,26,32,26,21,19,13,12,10,8,7,468,SENNINGERBERG,CR126,Senningerberg <-> Findel deux sens ,Senningerberg,Findel,84038.0,79207.0,130,66
6054,427,2020-06-11,3,C,0,0,0,0,0,0,7,25,12,21,30,26,22,30,20,13,13,4,0,1,1,0,1,0,226,WALDHOF,CR126,Waldhof <-> Rammeldange deux sens ,Waldhof,Rammeldange,82162.39,80430.805,58,17
6055,432,2020-06-11,3,C,2,0,0,2,0,8,28,63,40,32,33,29,25,33,30,34,25,28,23,16,14,10,9,7,491,SANDWEILER,N2,Moutfort <-> Hamm deux sens ,Moutfort,Hamm,83141.0,75772.0,135,76
6056,433,2020-06-11,3,C,4,1,2,2,11,16,48,61,97,107,83,81,73,64,64,52,64,46,22,17,5,8,6,4,938,SANDWEILER,N2,Oetrange <-> Hamm deux sens ,Oetrange,Hamm,84370.26,74929.016,265,132
6057,446,2020-06-11,3,C,0,1,0,1,1,18,50,82,73,43,64,61,54,61,59,61,47,40,33,15,12,8,8,3,795,SCHLAMMESTE,N3,Frisange <-> Alzingen deux sens ,Frisange,Alzingen,80616.65,67187.47,198,120
6058,448,2020-06-11,3,C,1,0,1,1,8,11,31,45,27,36,29,32,28,36,41,25,31,27,14,10,8,7,8,4,461,SELZ,N17,Tandel <-> Bleesbréck deux sens ,Tandel,Bleesbréck,81468.414,104916.64,108,72
6059,449,2020-06-11,3,C,3,0,0,4,12,17,59,80,61,68,68,77,83,82,76,61,50,38,27,22,19,14,17,6,944,BLEESBRECK,N17,Bleesbréck <-> Diekirch deux sens ,Bleesbréck,Diekirch,81229.69,104020.695,209,115
