,POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y,MORNING_HOURS,EVENING_HOURS
24378,488,2020-08-06,1,C,0,0,0,1,0,2,7,11,15,12,8,12,5,12,12,12,7,6,5,4,3,1,1,1,137,RUMELANGE,N33,Rumelange vers Kayl-Poteau,Rumelange,Kayl-Poteau,68581.734,59217.008,38,18
24379,488,2020-08-06,2,C,0,0,0,0,1,4,8,9,10,9,11,13,10,7,11,7,3,4,4,4,2,1,2,2,122,RUMELANGE,N33,Kayl-Poteau vers Rumelange,Rumelange,Kayl-Poteau,68581.734,59217.008,28,11
24380,488,2020-08-06,3,C,0,0,0,1,1,6,15,20,25,21,19,25,15,19,23,19,10,10,9,8,5,2,3,3,259,RUMELANGE,N33,Rumelange <-> Kayl-Poteau deux sens ,Rumelange,Kayl-Poteau,68581.734,59217.008,66,29
24381,490,2020-08-06,1,C,1,0,0,0,0,0,4,7,2,4,1,3,0,4,2,2,0,0,0,0,0,1,0,0,31,GAICHEL,N8,Belgique vers Luxembourg,Belgique,Luxembourg,58321.293,84479.27,13,0
24382,490,2020-08-06,2,C,0,0,1,0,0,0,0,2,3,2,6,3,1,1,5,2,2,2,1,0,0,2,0,0,33,GAICHEL,N8,Luxembourg vers Belgique,Belgique,Luxembourg,58321.293,84479.27,7,5
24383,490,2020-08-06,3,C,1,0,1,0,0,0,4,9,5,6,7,6,1,5,7,4,2,2,1,0,0,3,0,0,64,GAICHEL,N8,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,58321.293,84479.27,20,5
24384,493,2020-08-06,1,C,0,1,0,0,1,7,4,7,9,14,10,16,6,17,9,9,12,4,1,2,1,4,1,0,135,BISSEN,N22,Boevange vers Colmar-Berg,Boevange,Colmar-Berg,72252.0,94835.0,30,17
24385,493,2020-08-06,2,C,0,0,0,0,2,2,10,9,21,13,16,11,12,9,16,13,13,11,4,7,4,1,5,1,180,BISSEN,N22,Colmar-Berg vers Boevange,Boevange,Colmar-Berg,72252.0,94835.0,43,28
24386,493,2020-08-06,3,C,0,1,0,0,3,9,14,16,30,27,26,27,18,26,25,22,25,15,5,9,5,5,6,1,315,BISSEN,N22,Boevange <-> Colmar-Berg deux sens ,Boevange,Colmar-Berg,72252.0,94835.0,73,45
24387,495,2020-08-06,1,C,3,2,0,1,0,1,10,15,15,15,22,17,14,15,10,10,2,4,6,4,1,0,2,0,169,RECKANGE,N8,Brouch vers Reckange,Brouch,Reckange,73345.1,90757.43,45,12
24388,495,2020-08-06,2,C,1,2,2,0,1,1,9,11,9,21,12,11,10,9,9,3,7,6,4,0,4,1,1,0,134,RECKANGE,N8,Reckange vers Brouch,Brouch,Reckange,73345.1,90757.43,41,17
24389,495,2020-08-06,3,C,4,4,2,1,1,2,19,26,24,36,34,28,24,24,19,13,9,10,10,4,5,1,3,0,303,RECKANGE,N8,Brouch <-> Reckange deux sens ,Brouch,Reckange,73345.1,90757.43,86,29
24390,498,2020-08-06,1,C,1,2,2,4,4,9,11,15,15,20,14,14,12,14,11,13,13,6,3,7,2,3,0,0,195,BASCHARAGE,N31,Biff vers Niedercorn,Biff,Niedercorn,60394.312,69204.414,50,22
24391,498,2020-08-06,2,C,0,1,1,3,3,6,10,10,11,12,16,10,9,11,13,7,11,11,8,9,6,2,0,1,171,BASCHARAGE,N31,Niedercorn vers Biff,Biff,Niedercorn,60394.312,69204.414,33,30
24392,498,2020-08-06,3,C,1,3,3,7,7,15,21,25,26,32,30,24,21,25,24,20,24,17,11,16,8,5,0,1,366,BASCHARAGE,N31,Biff <-> Niedercorn deux sens ,Biff,Niedercorn,60394.312,69204.414,83,52
24393,503,2020-08-06,1,C,0,0,0,0,0,1,1,0,2,2,0,0,3,2,3,2,2,2,0,0,0,0,0,0,20,LORENTZWEILER,CR122,Huensdorf vers Lorentzweiler,Huensdorf,Lorentzweiler,77852.89,85039.0,4,4
24394,503,2020-08-06,2,C,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,11,LORENTZWEILER,CR122,Lorentzweiler vers Huensdorf,Huensdorf,Lorentzweiler,77852.89,85039.0,3,2
24395,503,2020-08-06,3,C,0,0,0,0,0,1,1,1,4,2,1,1,3,3,4,3,3,3,0,1,0,0,0,0,31,LORENTZWEILER,CR122,Huensdorf <-> Lorentzweiler deux sens ,Huensdorf,Lorentzweiler,77852.89,85039.0,7,6
24396,504,2020-08-06,1,C,1,0,0,0,0,0,0,1,1,1,0,2,1,2,2,5,1,2,3,2,2,2,0,0,28,BLASCHETTE,CR122,Blaschette vers Lorentzweiler,Blaschette,Lorentzweiler,79707.0,85291.0,3,6
24397,504,2020-08-06,2,C,0,0,0,0,0,0,0,2,2,3,1,2,2,1,1,2,3,1,3,2,0,1,0,0,26,BLASCHETTE,CR122,Lorentzweiler vers Blaschette,Blaschette,Lorentzweiler,79707.0,85291.0,7,7
24398,504,2020-08-06,3,C,1,0,0,0,0,0,0,3,3,4,1,4,3,3,3,7,4,3,6,4,2,3,0,0,54,BLASCHETTE,CR122,Blaschette <-> Lorentzweiler deux sens ,Blaschette,Lorentzweiler,79707.0,85291.0,10,13
24399,505,2020-08-06,1,C,3,2,1,0,0,10,11,25,30,40,32,19,18,26,29,27,22,19,19,10,11,6,14,15,389,LORENTZWEILER,N7,Lorentzweiler vers A7,Lorentzweiler,A7,77847.0,85564.0,95,60
24400,505,2020-08-06,2,C,2,1,1,3,3,12,29,32,32,28,18,27,14,25,21,21,7,10,8,6,6,7,8,4,325,LORENTZWEILER,N7,A7 vers Lorentzweiler,Lorentzweiler,A7,77847.0,85564.0,92,25
24401,505,2020-08-06,3,C,5,3,2,3,3,22,40,57,62,68,50,46,32,51,50,48,29,29,27,16,17,13,22,19,714,LORENTZWEILER,N7,Lorentzweiler <-> A7 deux sens ,Lorentzweiler,A7,77847.0,85564.0,187,85
24402,506,2020-08-06,1,C,1,0,0,2,2,1,3,11,6,9,7,6,5,7,5,8,3,3,3,5,0,0,1,0,88,MERSCH,CR102,Mersch vers A7 Schoenfels,Mersch,A7 Schoenfels,74824.0,89523.0,26,9
24403,506,2020-08-06,2,C,0,0,0,1,2,0,3,5,10,5,6,3,3,7,7,4,4,6,3,0,2,0,1,0,72,MERSCH,CR102,A7 Schoenfels vers Mersch,Mersch,A7 Schoenfels,74824.0,89523.0,20,13
24404,506,2020-08-06,3,C,1,0,0,3,4,1,6,16,16,14,13,9,8,14,12,12,7,9,6,5,2,0,2,0,160,MERSCH,CR102,Mersch <-> A7 Schoenfels deux sens ,Mersch,A7 Schoenfels,74824.0,89523.0,46,22
24405,508,2020-08-06,1,C,0,0,1,0,5,4,9,8,8,11,10,16,12,11,4,6,9,5,3,2,1,2,0,0,127,MERSCH,N8,Mersch vers A7,Mersch,A7,74645.0,90828.0,27,17
24406,508,2020-08-06,2,C,1,0,3,0,2,2,5,13,10,9,6,9,3,6,12,6,2,1,4,2,2,0,1,0,99,MERSCH,N8,A7 vers Mersch,Mersch,A7,74645.0,90828.0,32,7
24407,508,2020-08-06,3,C,1,0,4,0,7,6,14,21,18,20,16,25,15,17,16,12,11,6,7,4,3,2,1,0,226,MERSCH,N8,Mersch <-> A7 deux sens ,Mersch,A7,74645.0,90828.0,59,24
24408,509,2020-08-06,1,C,1,2,1,0,2,3,11,16,16,21,19,20,14,12,13,8,20,12,4,3,5,2,1,0,206,RECKANGE,N8,A7 vers Reckange,A7,Reckange,74281.0,90838.0,53,36
24409,509,2020-08-06,2,C,2,1,0,1,0,1,8,13,20,13,19,17,11,13,8,14,3,4,6,3,2,0,1,0,160,RECKANGE,N8,Reckange vers A7,A7,Reckange,74281.0,90838.0,46,13
24410,509,2020-08-06,3,C,3,3,1,1,2,4,19,29,36,34,38,37,25,25,21,22,23,16,10,6,7,2,2,0,366,RECKANGE,N8,A7 <-> Reckange deux sens ,A7,Reckange,74281.0,90838.0,99,49
24411,520,2020-08-06,1,C,2,1,1,0,1,5,15,12,15,9,9,14,13,17,7,9,7,4,4,4,1,3,3,0,156,ROLLINGEN,N7,Mersch vers Lintgen,Mersch,Lintgen,76360.086,88875.28,36,15
24412,520,2020-08-06,2,C,2,1,2,1,1,5,6,10,21,6,19,12,13,8,11,8,13,8,8,5,3,4,2,1,170,ROLLINGEN,N7,Lintgen vers Mersch,Mersch,Lintgen,76360.086,88875.28,37,29
24413,520,2020-08-06,3,C,4,2,3,1,2,10,21,22,36,15,28,26,26,25,18,17,20,12,12,9,4,7,5,1,326,ROLLINGEN,N7,Mersch <-> Lintgen deux sens ,Mersch,Lintgen,76360.086,88875.28,73,44
24414,525,2020-08-06,1,C,0,0,0,0,1,0,4,8,6,8,3,4,9,4,3,4,1,2,2,1,1,0,0,1,62,ANGELSBERG,CR118,Larochette vers Mersch,Larochette,Mersch,79535.66,92442.2,22,5
24415,525,2020-08-06,2,C,0,0,0,0,1,0,3,5,8,9,8,6,3,9,9,2,7,6,1,4,1,0,0,0,82,ANGELSBERG,CR118,Mersch vers Larochette,Larochette,Mersch,79535.66,92442.2,22,14
24416,525,2020-08-06,3,C,0,0,0,0,2,0,7,13,14,17,11,10,12,13,12,6,8,8,3,5,2,0,0,1,144,ANGELSBERG,CR118,Larochette <-> Mersch deux sens ,Larochette,Mersch,79535.66,92442.2,44,19
24417,602,2020-08-06,1,C,7,2,1,2,1,2,4,3,11,5,5,6,9,22,25,16,13,16,11,21,11,5,2,4,204,WEISWAMPACH,N7,Wemperhardt vers Weiswampach,Wemperhardt,Weiswampach,72299.13,134843.62,19,40
24418,602,2020-08-06,2,C,2,0,1,2,2,2,5,5,15,3,4,4,26,43,33,28,25,35,16,16,11,5,5,3,291,WEISWAMPACH,N7,Weiswampach vers Wemperhardt,Wemperhardt,Weiswampach,72299.13,134843.62,23,76
24419,602,2020-08-06,3,C,9,2,2,4,3,4,9,8,26,8,9,10,35,65,58,44,38,51,27,37,22,10,7,7,495,WEISWAMPACH,N7,Wemperhardt <-> Weiswampach deux sens ,Wemperhardt,Weiswampach,72299.13,134843.62,42,116
24420,604,2020-08-06,1,C,0,1,1,0,1,15,15,21,12,22,18,16,12,14,12,14,10,10,11,7,5,3,1,2,223,TROISVIERGES,N12,Wilwerdange vers Asselborn,Wilwerdange,Asselborn,68095.63,132528.28,55,31
24421,604,2020-08-06,2,C,2,0,1,0,1,6,10,8,16,13,17,17,12,16,18,14,10,14,13,12,6,1,1,0,208,TROISVIERGES,N12,Asselborn vers Wilwerdange,Wilwerdange,Asselborn,68095.63,132528.28,37,37
24422,604,2020-08-06,3,C,2,1,2,0,2,21,25,29,28,35,35,33,24,30,30,28,20,24,24,19,11,4,2,2,431,TROISVIERGES,N12,Wilwerdange <-> Asselborn deux sens ,Wilwerdange,Asselborn,68095.63,132528.28,92,68
24423,610,2020-08-06,1,C,5,6,2,6,10,12,41,26,24,41,29,44,28,30,49,26,20,14,12,17,15,4,4,4,469,DICKT,N7,Hosingen vers Hoscheid,Hosingen,Hoscheid,74344.13,114997.33,91,46
24424,610,2020-08-06,2,C,2,1,6,9,6,12,22,42,47,45,40,67,52,40,44,40,51,30,21,10,12,4,5,1,609,DICKT,N7,Hoscheid vers Hosingen,Hosingen,Hoscheid,74344.13,114997.33,134,102
24425,610,2020-08-06,3,C,7,7,8,15,16,24,63,68,71,86,69,111,80,70,93,66,71,44,33,27,27,8,9,5,1078,DICKT,N7,Hosingen <-> Hoscheid deux sens ,Hosingen,Hoscheid,74344.13,114997.33,225,148
24426,708,2020-08-06,1,C,1,0,1,3,2,4,7,11,9,11,9,7,10,9,9,8,6,7,3,3,1,3,1,1,126,MERTZIG,N21,Feulen vers Mertzig,Feulen,Mertzig,68947.51,100496.57,31,16
24427,708,2020-08-06,2,C,1,0,0,1,4,3,4,9,7,14,8,13,6,9,3,11,4,3,3,5,2,2,1,1,114,MERTZIG,N21,Mertzig vers Feulen,Feulen,Mertzig,68947.51,100496.57,30,10
24428,708,2020-08-06,3,C,2,0,1,4,6,7,11,20,16,25,17,20,16,18,12,19,10,10,6,8,3,5,2,2,240,MERTZIG,N21,Feulen <-> Mertzig deux sens ,Feulen,Mertzig,68947.51,100496.57,61,26
24429,710,2020-08-06,1,C,5,5,3,5,10,16,37,50,53,53,52,47,43,53,54,47,34,23,16,11,19,8,5,2,651,ETTELBRUCK CONT.,B7,Friedhaff vers Ettelbruck,Friedhaff,Ettelbruck,75172.06,100627.21,156,73
24430,710,2020-08-06,2,C,3,5,8,8,10,22,30,52,52,47,48,55,45,46,56,43,33,30,15,9,9,5,4,2,637,ETTELBRUCK CONT.,B7,Ettelbruck vers Friedhaff,Friedhaff,Ettelbruck,75172.06,100627.21,151,78
24431,710,2020-08-06,3,C,8,10,11,13,20,38,67,102,105,100,100,102,88,99,110,90,67,53,31,20,28,13,9,4,1288,ETTELBRUCK CONT.,B7,Friedhaff <-> Ettelbruck deux sens ,Friedhaff,Ettelbruck,75172.06,100627.21,307,151
24432,711,2020-08-06,1,C,0,0,0,0,0,3,9,13,11,17,16,15,13,12,9,14,12,10,5,5,6,4,1,0,175,SCHIEREN,N7,Ettelbruck vers Colmar,Ettelbruck,Colmar,74927.53,100060.695,41,27
24433,711,2020-08-06,2,C,0,0,0,0,0,4,10,16,18,9,19,22,10,12,14,13,11,9,4,6,6,1,2,0,186,SCHIEREN,N7,Colmar vers Ettelbruck,Ettelbruck,Colmar,74927.53,100060.695,43,24
24434,711,2020-08-06,3,C,0,0,0,0,0,7,19,29,29,26,35,37,23,24,23,27,23,19,9,11,12,5,3,0,361,SCHIEREN,N7,Ettelbruck <-> Colmar deux sens ,Ettelbruck,Colmar,74927.53,100060.695,84,51
24435,712,2020-08-06,1,C,0,0,0,0,0,3,5,6,6,5,11,12,4,16,6,6,4,2,3,5,0,1,0,0,95,WARKEN,CR348,Buerden vers Ettelbruck,Buerden,Ettelbruck,74576.27,102224.555,17,9
24436,712,2020-08-06,2,C,0,0,0,0,1,3,5,4,8,10,8,8,7,10,10,9,8,7,8,4,1,0,2,0,113,WARKEN,CR348,Ettelbruck vers Buerden,Buerden,Ettelbruck,74576.27,102224.555,22,23
24437,712,2020-08-06,3,C,0,0,0,0,1,6,10,10,14,15,19,20,11,26,16,15,12,9,11,9,1,1,2,0,208,WARKEN,CR348,Buerden <-> Ettelbruck deux sens ,Buerden,Ettelbruck,74576.27,102224.555,39,32
24438,716,2020-08-06,1,C,0,0,1,1,4,9,14,28,21,17,19,26,18,19,23,19,18,15,13,10,7,4,8,2,296,ETTELBRUCK,N7,Ettelbruck vers Diekirch,Ettelbruck,Diekirch,76330.8,101746.24,66,46
24439,716,2020-08-06,2,C,1,0,2,1,3,12,18,23,20,11,13,14,25,13,13,14,16,16,13,10,6,7,6,1,258,ETTELBRUCK,N7,Diekirch vers Ettelbruck,Ettelbruck,Diekirch,76330.8,101746.24,54,45
24440,716,2020-08-06,3,C,1,0,3,2,7,21,32,51,41,28,32,40,43,32,36,33,34,31,26,20,13,11,14,3,554,ETTELBRUCK,N7,Ettelbruck <-> Diekirch deux sens ,Ettelbruck,Diekirch,76330.8,101746.24,120,91
24441,724,2020-08-06,1,C,0,0,1,0,1,4,6,11,7,10,12,8,12,9,7,10,9,7,9,5,5,6,0,2,141,MEDERNACH-LAROCHETTE,N14,Larochette vers Medernach,Larochette,Medernach,83536.74,96383.305,28,25
24442,724,2020-08-06,2,C,0,1,0,1,2,3,9,7,14,8,14,14,13,12,11,7,14,10,13,6,5,3,3,1,171,MEDERNACH-LAROCHETTE,N14,Medernach vers Larochette,Larochette,Medernach,83536.74,96383.305,29,37
24443,724,2020-08-06,3,C,0,1,1,1,3,7,15,18,21,18,26,22,25,21,18,17,23,17,22,11,10,9,3,3,312,MEDERNACH-LAROCHETTE,N14,Larochette <-> Medernach deux sens ,Larochette,Medernach,83536.74,96383.305,57,62
24444,805,2020-08-06,1,C,0,0,1,1,3,3,4,7,13,9,17,16,11,13,8,6,15,10,9,9,6,3,1,0,165,REDANGE,N22,Reichlange vers Redange,Reichlange,Redange,62433.26,93397.71,29,34
24445,805,2020-08-06,2,C,1,1,1,0,0,4,7,12,19,7,11,9,15,4,7,5,2,6,9,2,3,2,1,1,129,REDANGE,N22,Redange vers Reichlange,Reichlange,Redange,62433.26,93397.71,38,17
24446,805,2020-08-06,3,C,1,1,2,1,3,7,11,19,32,16,28,25,26,17,15,11,17,16,18,11,9,5,2,1,294,REDANGE,N22,Reichlange <-> Redange deux sens ,Reichlange,Redange,62433.26,93397.71,67,51
24447,807,2020-08-06,1,C,1,0,3,0,0,6,6,10,18,13,18,12,13,14,10,16,5,6,6,2,6,4,1,2,172,REICHLANGE,N12,Reichlange vers Bettborn,Reichlange,Bettborn,62549.984,93523.484,41,17
24448,807,2020-08-06,2,C,0,0,0,1,3,4,6,8,11,10,11,9,14,17,8,8,14,10,3,5,4,2,3,1,152,REICHLANGE,N12,Bettborn vers Reichlange,Reichlange,Bettborn,62549.984,93523.484,29,27
24449,807,2020-08-06,3,C,1,0,3,1,3,10,12,18,29,23,29,21,27,31,18,24,19,16,9,7,10,6,4,3,324,REICHLANGE,N12,Reichlange <-> Bettborn deux sens ,Reichlange,Bettborn,62549.984,93523.484,70,44
24450,809,2020-08-06,1,C,0,0,0,0,0,0,0,4,8,5,4,4,5,7,4,6,5,7,5,4,5,1,2,0,76,REICHLANGE,N23,Reichlange vers Rambrouch,Reichlange,Rambrouch,62256.12,93684.695,17,17
24451,809,2020-08-06,2,C,0,0,0,0,1,3,5,2,3,5,6,7,5,8,4,3,5,3,4,3,2,1,0,0,70,REICHLANGE,N23,Rambrouch vers Reichlange,Reichlange,Rambrouch,62256.12,93684.695,10,12
24452,809,2020-08-06,3,C,0,0,0,0,1,3,5,6,11,10,10,11,10,15,8,9,10,10,9,7,7,2,2,0,146,REICHLANGE,N23,Reichlange <-> Rambrouch deux sens ,Reichlange,Rambrouch,62256.12,93684.695,27,29
24453,811,2020-08-06,1,C,0,0,1,0,0,3,6,7,6,6,9,14,4,5,7,11,7,2,4,4,5,3,1,0,105,RIPPWEILER,N24,Noerdange vers Useldange,Noerdange,Useldange,64934.914,91119.266,19,13
24454,811,2020-08-06,2,C,0,1,0,0,0,0,2,4,10,10,5,7,8,3,4,4,1,2,2,3,2,2,3,1,74,RIPPWEILER,N24,Useldange vers Noerdange,Noerdange,Useldange,64934.914,91119.266,24,5
24455,811,2020-08-06,3,C,0,1,1,0,0,3,8,11,16,16,14,21,12,8,11,15,8,4,6,7,7,5,4,1,179,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,64934.914,91119.266,43,18
24456,813,2020-08-06,1,C,0,0,0,0,1,2,3,8,8,4,5,12,2,4,6,7,5,2,2,3,4,2,0,0,80,RIPPWEILER,N24,Noerdange vers Useldange,Noerdange,Useldange,65143.75,91246.97,20,9
24457,813,2020-08-06,2,C,0,0,0,1,0,0,6,3,8,10,4,5,2,3,3,3,1,1,2,0,1,4,2,0,59,RIPPWEILER,N24,Useldange vers Noerdange,Noerdange,Useldange,65143.75,91246.97,21,4
24458,813,2020-08-06,3,C,0,0,0,1,1,2,9,11,16,14,9,17,4,7,9,10,6,3,4,3,5,6,2,0,139,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,65143.75,91246.97,41,13
24459,816,2020-08-06,1,C,0,0,0,1,0,7,20,14,14,15,11,15,17,18,13,9,17,7,9,6,2,1,2,1,199,RIPPWEILER,N12,Reichlange vers Saeul,Reichlange,Saeul,65140.598,91118.45,43,33
24460,816,2020-08-06,2,C,0,0,2,1,1,2,7,14,12,17,13,12,13,14,12,9,9,10,7,7,6,2,3,1,174,RIPPWEILER,N12,Saeul vers Reichlange,Reichlange,Saeul,65140.598,91118.45,43,26
24461,816,2020-08-06,3,C,0,0,2,2,1,9,27,28,26,32,24,27,30,32,25,18,26,17,16,13,8,3,5,2,373,RIPPWEILER,N12,Reichlange <-> Saeul deux sens ,Reichlange,Saeul,65140.598,91118.45,86,59
24462,818,2020-08-06,1,C,0,0,0,0,0,2,4,8,13,11,14,16,7,6,8,8,6,9,8,5,4,1,1,2,133,SAEUL,N12,Tuntange vers Saeul,Tuntange,Saeul,68143.06,87308.63,32,23
24463,818,2020-08-06,2,C,0,0,0,0,0,3,13,7,6,7,7,4,6,10,5,4,3,6,3,3,1,3,2,1,94,SAEUL,N12,Saeul vers Tuntange,Tuntange,Saeul,68143.06,87308.63,20,12
24464,818,2020-08-06,3,C,0,0,0,0,0,5,17,15,19,18,21,20,13,16,13,12,9,15,11,8,5,4,3,3,227,SAEUL,N12,Tuntange <-> Saeul deux sens ,Tuntange,Saeul,68143.06,87308.63,52,35
24465,820,2020-08-06,1,C,0,0,1,0,2,2,9,13,9,7,20,8,15,10,6,13,10,9,7,7,8,4,1,2,163,RIESENHOF,N23,Martelange vers Koetschette,Martelange,Koetschette,54420.99,100762.33,29,26
24466,820,2020-08-06,2,C,0,0,0,0,2,1,13,7,9,11,13,19,12,10,13,5,6,14,7,9,2,2,2,0,157,RIESENHOF,N23,Koetschette vers Martelange,Martelange,Koetschette,54420.99,100762.33,27,27
24467,820,2020-08-06,3,C,0,0,1,0,4,3,22,20,18,18,33,27,27,20,19,18,16,23,14,16,10,6,3,2,320,RIESENHOF,N23,Martelange <-> Koetschette deux sens ,Martelange,Koetschette,54420.99,100762.33,56,53
24468,822,2020-08-06,1,C,0,0,0,0,0,0,0,5,5,4,4,4,8,2,3,7,1,1,4,0,0,1,0,0,49,GROSBOUS,N12,Grosbous vers Hierheck,Grosbous,Hierheck,65234.676,99642.78,14,6
24469,822,2020-08-06,2,C,0,0,0,0,1,0,1,7,2,5,2,5,3,3,4,5,2,1,0,3,1,1,0,1,47,GROSBOUS,N12,Hierheck vers Grosbous,Grosbous,Hierheck,65234.676,99642.78,14,3
24470,822,2020-08-06,3,C,0,0,0,0,1,0,1,12,7,9,6,9,11,5,7,12,3,2,4,3,1,2,0,1,96,GROSBOUS,N12,Grosbous <-> Hierheck deux sens ,Grosbous,Hierheck,65234.676,99642.78,28,9
24471,902,2020-08-06,1,C,1,0,1,0,1,1,6,11,14,18,16,17,8,14,11,12,14,18,13,9,2,2,0,1,190,CLERVAUX,N18,Marnach vers Antoniushof,Marnach,Antoniushof,69742.12,124931.14,43,45
24472,902,2020-08-06,2,C,0,1,0,0,3,2,5,10,13,10,13,16,4,12,14,13,5,11,8,3,3,0,0,1,147,CLERVAUX,N18,Antoniushof vers Marnach,Marnach,Antoniushof,69742.12,124931.14,33,24
24473,902,2020-08-06,3,C,1,1,1,0,4,3,11,21,27,28,29,33,12,26,25,25,19,29,21,12,5,2,0,2,337,CLERVAUX,N18,Marnach <-> Antoniushof deux sens ,Marnach,Antoniushof,69742.12,124931.14,76,69
24474,905,2020-08-06,1,C,0,0,1,5,3,10,20,27,36,37,34,31,36,46,37,25,24,24,11,12,7,7,3,1,437,NIEDERFEULEN,N15,Feulen vers Ettelbruck,Feulen,Ettelbruck,72442.53,101794.555,100,59
24475,905,2020-08-06,2,C,2,0,0,3,2,5,19,35,29,35,28,33,26,30,25,20,17,15,10,11,9,2,3,3,362,NIEDERFEULEN,N15,Ettelbruck vers Feulen,Feulen,Ettelbruck,72442.53,101794.555,99,42
24476,905,2020-08-06,3,C,2,0,1,8,5,15,39,62,65,72,62,64,62,76,62,45,41,39,21,23,16,9,6,4,799,NIEDERFEULEN,N15,Feulen <-> Ettelbruck deux sens ,Feulen,Ettelbruck,72442.53,101794.555,199,101
24477,908,2020-08-06,1,C,2,0,2,0,1,7,9,17,26,16,20,16,14,11,23,13,19,17,15,10,12,9,7,1,267,BETTEMBOURG,N13,Bettembourg vers Fennange,Bettembourg,Fennange,74808.01,64802.297,59,51
24478,908,2020-08-06,2,C,1,0,0,0,3,16,25,18,24,15,10,18,9,7,10,14,10,13,8,9,8,7,5,1,231,BETTEMBOURG,N13,Fennange vers Bettembourg,Bettembourg,Fennange,74808.01,64802.297,57,31
24479,908,2020-08-06,3,C,3,0,2,0,4,23,34,35,50,31,30,34,23,18,33,27,29,30,23,19,20,16,12,2,498,BETTEMBOURG,N13,Bettembourg <-> Fennange deux sens ,Bettembourg,Fennange,74808.01,64802.297,116,82
24480,909,2020-08-06,1,C,0,0,0,0,0,5,11,10,14,22,19,16,16,12,12,13,11,11,8,5,6,7,4,2,204,TETANGE,N33,Rumelange vers Kayl,Rumelange,Kayl,70816.64,60129.043,46,30
24481,909,2020-08-06,2,C,0,0,0,1,2,6,12,19,21,19,19,20,13,20,11,12,9,11,6,8,1,4,1,1,216,TETANGE,N33,Kayl vers Rumelange,Rumelange,Kayl,70816.64,60129.043,59,26
24482,909,2020-08-06,3,C,0,0,0,1,2,11,23,29,35,41,38,36,29,32,23,25,20,22,14,13,7,11,5,3,420,TETANGE,N33,Rumelange <-> Kayl deux sens ,Rumelange,Kayl,70816.64,60129.043,105,56
24483,926,2020-08-06,1,C,1,0,0,0,1,5,17,27,25,23,11,15,15,12,12,10,7,10,7,6,8,7,9,6,234,ESCH-ALZETTE,N4,Lallange vers Esch-Alzette,Lallange,Esch-Alzette,66852.0,62961.0,75,24
24484,926,2020-08-06,2,C,1,0,0,2,0,5,10,16,14,14,10,8,10,16,6,8,7,6,3,6,6,6,5,4,163,ESCH-ALZETTE,N4,Esch-Alzette vers Lallange,Lallange,Esch-Alzette,66852.0,62961.0,44,16
24485,926,2020-08-06,3,C,2,0,0,2,1,10,27,43,39,37,21,23,25,28,18,18,14,16,10,12,14,13,14,10,397,ESCH-ALZETTE,N4,Lallange <-> Esch-Alzette deux sens ,Lallange,Esch-Alzette,66852.0,62961.0,119,40
24486,927,2020-08-06,1,C,1,1,0,1,0,0,5,8,13,13,15,9,10,14,13,6,2,8,3,1,2,0,1,1,127,WICKRANGE,N13,Wickrange vers Pontpierre,Wickrange,Pontpierre,69445.73,67176.516,34,13
24487,927,2020-08-06,2,C,1,1,0,0,0,2,6,8,13,8,9,10,9,10,10,5,1,3,4,0,0,3,2,1,106,WICKRANGE,N13,Pontpierre vers Wickrange,Wickrange,Pontpierre,69445.73,67176.516,29,8
24488,927,2020-08-06,3,C,2,2,0,1,0,2,11,16,26,21,24,19,19,24,23,11,3,11,7,1,2,3,3,2,233,WICKRANGE,N13,Wickrange <-> Pontpierre deux sens ,Wickrange,Pontpierre,69445.73,67176.516,63,21
24489,928,2020-08-06,1,C,0,0,0,0,0,3,6,7,11,8,9,8,8,9,6,6,8,10,10,7,4,2,2,2,126,BELVAUX,N31,Belvaux vers Differdange,Belvaux,Differdange,62411.56,64443.49,26,28
24490,928,2020-08-06,2,C,0,0,0,0,1,3,5,9,3,6,7,6,7,8,5,3,6,5,4,5,3,4,0,1,91,BELVAUX,N31,Differdange vers Belvaux,Belvaux,Differdange,62411.56,64443.49,18,15
24491,928,2020-08-06,3,C,0,0,0,0,1,6,11,16,14,14,16,14,15,17,11,9,14,15,14,12,7,6,2,3,217,BELVAUX,N31,Belvaux <-> Differdange deux sens ,Belvaux,Differdange,62411.56,64443.49,44,43
24492,939,2020-08-06,1,C,0,0,0,0,0,3,29,25,32,33,38,52,32,33,43,33,31,25,20,17,17,6,3,3,475,HOSINGEN,N7,Dorscheid vers Hosingen,Dorscheid,Hosingen,74532.484,120637.63,90,76
